,Pattern,Relative SUP,local_interest_16,local_criterion_16,local_interest_20,local_criterion_20,local_interest_22,local_criterion_22,local_interest_27,local_criterion_27
2847,"[24, 25, 31]",0.7525773195876289,0,0,0,0,0,0,0.12371134020618568,0.09310234881496449
2848,"[24, 26]",1.0,0,0,0,0,0,0,0.0,0.0
2849,"[24, 26, 27]",0.8762886597938144,0,0,0,0,0,0,0.12371134020618568,0.10840684451057508
2850,"[24, 26, 28]",0.7525773195876289,0,0,0,0,0,0,0.12371134020618568,0.09310234881496449
2851,"[24, 26, 29]",0.7525773195876289,0,0,0,0,0,0,0.12371134020618568,0.09310234881496449
2852,"[24, 26, 30]",0.7525773195876289,0,0,0,0,0,0,0.12371134020618568,0.09310234881496449
2853,"[24, 26, 31]",0.7525773195876289,0,0,0,0,0,0,0.12371134020618568,0.09310234881496449
2854,"[24, 27]",0.8762886597938144,0,0,0,0,0,0,0.12371134020618568,0.10840684451057508
2878,"[25, 27, 30]",0.7525773195876289,0,0,0,0,0,0,0.12371134020618568,0.09310234881496449
2880,"[25, 28]",0.7525773195876289,0,0,0,0,0,0,0.12371134020618568,0.09310234881496449
2744,"[21, 26, 31]",0.5104895104895105,0,0,0,0,0,0,0.4055944055944056,0.2070516895691721
2903,"[26, 30, 31]",0.7525773195876289,0,0,0,0,0,0,0.12371134020618568,0.09310234881496449
2905,"[27, 28]",0.8588235294117647,0,0,0,0,0,0,0.0,0.0
2906,"[27, 28, 29]",0.8588235294117647,0,0,0,0,0,0,0.0,0.0
2907,"[27, 28, 30]",0.8588235294117647,0,0,0,0,0,0,0.0,0.0
2908,"[27, 28, 31]",0.8588235294117647,0,0,0,0,0,0,0.0,0.0
2909,"[27, 29]",0.8588235294117647,0,0,0,0,0,0,0.0,0.0
2910,"[27, 29, 30]",0.8588235294117647,0,0,0,0,0,0,0.0,0.0
2911,"[27, 29, 31]",0.8588235294117647,0,0,0,0,0,0,0.0,0.0
2912,"[27, 30]",0.8588235294117647,0,0,0,0,0,0,0.0,0.0
2913,"[27, 30, 31]",0.8588235294117647,0,0,0,0,0,0,0.0,0.0
2914,"[27, 31]",0.8588235294117647,0,0,0,0,0,0,0.0,0.0
2915,"[28, 29]",1.0,0,0,0,0,0,0,0.0,0.0
2916,"[28, 29, 30]",1.0,0,0,0,0,0,0,0.0,0.0
2917,"[28, 29, 31]",1.0,0,0,0,0,0,0,0.0,0.0
2918,"[28, 30]",1.0,0,0,0,0,0,0,0.0,0.0
2919,"[28, 30, 31]",1.0,0,0,0,0,0,0,0.0,0.0
2920,"[28, 31]",1.0,0,0,0,0,0,0,0.0,0.0
2921,"[29, 30]",1.0,0,0,0,0,0,0,0.0,0.0
2922,"[29, 30, 31]",1.0,0,0,0,0,0,0,0.0,0.0
2923,"[29, 31]",1.0,0,0,0,0,0,0,0.0,0.0
2904,"[26, 31]",0.7525773195876289,0,0,0,0,0,0,0.12371134020618568,0.09310234881496449
2902,"[26, 30]",0.7525773195876289,0,0,0,0,0,0,0.12371134020618568,0.09310234881496449
2881,"[25, 28, 29]",0.7525773195876289,0,0,0,0,0,0,0.12371134020618568,0.09310234881496449
2901,"[26, 29, 31]",0.7525773195876289,0,0,0,0,0,0,0.12371134020618568,0.09310234881496449
2882,"[25, 28, 30]",0.7525773195876289,0,0,0,0,0,0,0.12371134020618568,0.09310234881496449
2883,"[25, 28, 31]",0.7525773195876289,0,0,0,0,0,0,0.12371134020618568,0.09310234881496449
2884,"[25, 29]",0.7525773195876289,0,0,0,0,0,0,0.12371134020618568,0.09310234881496449
2885,"[25, 29, 30]",0.7525773195876289,0,0,0,0,0,0,0.12371134020618568,0.09310234881496449
2886,"[25, 29, 31]",0.7525773195876289,0,0,0,0,0,0,0.12371134020618568,0.09310234881496449
2887,"[25, 30]",0.7525773195876289,0,0,0,0,0,0,0.12371134020618568,0.09310234881496449
2888,"[25, 30, 31]",0.7525773195876289,0,0,0,0,0,0,0.12371134020618568,0.09310234881496449
2889,"[25, 31]",0.7525773195876289,0,0,0,0,0,0,0.12371134020618568,0.09310234881496449
2890,"[26, 27]",0.8762886597938144,0,0,0,0,0,0,0.12371134020618568,0.10840684451057508
2891,"[26, 27, 28]",0.7525773195876289,0,0,0,0,0,0,0.12371134020618568,0.09310234881496449
2892,"[26, 27, 29]",0.7525773195876289,0,0,0,0,0,0,0.12371134020618568,0.09310234881496449
2893,"[26, 27, 30]",0.7525773195876289,0,0,0,0,0,0,0.12371134020618568,0.09310234881496449
2894,"[26, 27, 31]",0.7525773195876289,0,0,0,0,0,0,0.12371134020618568,0.09310234881496449
2895,"[26, 28]",0.7525773195876289,0,0,0,0,0,0,0.12371134020618568,0.09310234881496449
2896,"[26, 28, 29]",0.7525773195876289,0,0,0,0,0,0,0.12371134020618568,0.09310234881496449
2897,"[26, 28, 30]",0.7525773195876289,0,0,0,0,0,0,0.12371134020618568,0.09310234881496449
2898,"[26, 28, 31]",0.7525773195876289,0,0,0,0,0,0,0.12371134020618568,0.09310234881496449
2899,"[26, 29]",0.7525773195876289,0,0,0,0,0,0,0.12371134020618568,0.09310234881496449
2900,"[26, 29, 30]",0.7525773195876289,0,0,0,0,0,0,0.12371134020618568,0.09310234881496449
2835,"[23, 29]",0.7525773195876289,0,0,0,0,0,0,0.12371134020618568,0.09310234881496449
2834,"[23, 28, 31]",0.7525773195876289,0,0,0,0,0,0,0.12371134020618568,0.09310234881496449
2833,"[23, 28, 30]",0.7525773195876289,0,0,0,0,0,0,0.12371134020618568,0.09310234881496449
2766,"[22, 23, 29]",0.7156862745098039,0,0,0,0,0,0,0.16666666666666663,0.11928104575163397
2768,"[22, 23, 31]",0.7156862745098039,0,0,0,0,0,0,0.16666666666666663,0.11928104575163397
2769,"[22, 24]",0.9509803921568627,0,0,0,0,0,0,0.04295532646048095,0.040849673202614234
2770,"[22, 24, 25]",0.9509803921568627,0,0,0,0,0,0,0.04295532646048095,0.040849673202614234
2771,"[22, 24, 26]",0.9509803921568627,0,0,0,0,0,0,0.04295532646048095,0.040849673202614234
2772,"[22, 24, 27]",0.8333333333333334,0,0,0,0,0,0,0.16666666666666663,0.13888888888888887
2773,"[22, 24, 28]",0.7156862745098039,0,0,0,0,0,0,0.16666666666666663,0.11928104575163397
2774,"[22, 24, 29]",0.7156862745098039,0,0,0,0,0,0,0.16666666666666663,0.11928104575163397
2775,"[22, 24, 30]",0.7156862745098039,0,0,0,0,0,0,0.16666666666666663,0.11928104575163397
2776,"[22, 24, 31]",0.7156862745098039,0,0,0,0,0,0,0.16666666666666663,0.11928104575163397
2777,"[22, 25]",0.9509803921568627,0,0,0,0,0,0,0.04295532646048095,0.040849673202614234
2778,"[22, 25, 26]",0.9509803921568627,0,0,0,0,0,0,0.04295532646048095,0.040849673202614234
2779,"[22, 25, 27]",0.8333333333333334,0,0,0,0,0,0,0.16666666666666663,0.13888888888888887
2780,"[22, 25, 28]",0.7156862745098039,0,0,0,0,0,0,0.16666666666666663,0.11928104575163397
2781,"[22, 25, 29]",0.7156862745098039,0,0,0,0,0,0,0.16666666666666663,0.11928104575163397
2782,"[22, 25, 30]",0.7156862745098039,0,0,0,0,0,0,0.16666666666666663,0.11928104575163397
2783,"[22, 25, 31]",0.7156862745098039,0,0,0,0,0,0,0.16666666666666663,0.11928104575163397
2784,"[22, 26]",0.9509803921568627,0,0,0,0,0,0,0.04295532646048095,0.040849673202614234
2785,"[22, 26, 27]",0.8333333333333334,0,0,0,0,0,0,0.16666666666666663,0.13888888888888887
2786,"[22, 26, 28]",0.7156862745098039,0,0,0,0,0,0,0.16666666666666663,0.11928104575163397
2767,"[22, 23, 30]",0.7156862745098039,0,0,0,0,0,0,0.16666666666666663,0.11928104575163397
2765,"[22, 23, 28]",0.7156862745098039,0,0,0,0,0,0,0.16666666666666663,0.11928104575163397
2832,"[23, 28, 29]",0.7525773195876289,0,0,0,0,0,0,0.12371134020618568,0.09310234881496449
2764,"[22, 23, 27]",0.8333333333333334,0,0,0,0,0,0,0.16666666666666663,0.13888888888888887
2745,"[21, 27]",0.5944055944055944,0,0,0,0,0,0,0.4055944055944056,0.24108758374492642
2746,"[21, 27, 28]",0.5104895104895105,0,0,0,0,0,0,0.4055944055944056,0.2070516895691721
2747,"[21, 27, 29]",0.5104895104895105,0,0,0,0,0,0,0.4055944055944056,0.2070516895691721
2748,"[21, 27, 30]",0.5104895104895105,0,0,0,0,0,0,0.4055944055944056,0.2070516895691721
2749,"[21, 27, 31]",0.5104895104895105,0,0,0,0,0,0,0.4055944055944056,0.2070516895691721
2750,"[21, 28]",0.5104895104895105,0,0,0,0,0,0,0.4055944055944056,0.2070516895691721
2751,"[21, 28, 29]",0.5104895104895105,0,0,0,0,0,0,0.4055944055944056,0.2070516895691721
2752,"[21, 28, 30]",0.5104895104895105,0,0,0,0,0,0,0.4055944055944056,0.2070516895691721
2753,"[21, 28, 31]",0.5104895104895105,0,0,0,0,0,0,0.4055944055944056,0.2070516895691721
2754,"[21, 29]",0.5104895104895105,0,0,0,0,0,0,0.4055944055944056,0.2070516895691721
2755,"[21, 29, 30]",0.5104895104895105,0,0,0,0,0,0,0.4055944055944056,0.2070516895691721
2756,"[21, 29, 31]",0.5104895104895105,0,0,0,0,0,0,0.4055944055944056,0.2070516895691721
2757,"[21, 30]",0.5104895104895105,0,0,0,0,0,0,0.4055944055944056,0.2070516895691721
2758,"[21, 30, 31]",0.5104895104895105,0,0,0,0,0,0,0.4055944055944056,0.2070516895691721
2759,"[21, 31]",0.5104895104895105,0,0,0,0,0,0,0.4055944055944056,0.2070516895691721
2760,"[22, 23]",0.9509803921568627,0,0,0,0,0,0,0.04295532646048095,0.040849673202614234
2761,"[22, 23, 24]",0.9509803921568627,0,0,0,0,0,0,0.04295532646048095,0.040849673202614234
2762,"[22, 23, 25]",0.9509803921568627,0,0,0,0,0,0,0.04295532646048095,0.040849673202614234
2763,"[22, 23, 26]",0.9509803921568627,0,0,0,0,0,0,0.04295532646048095,0.040849673202614234
2787,"[22, 26, 29]",0.7156862745098039,0,0,0,0,0,0,0.16666666666666663,0.11928104575163397
2788,"[22, 26, 30]",0.7156862745098039,0,0,0,0,0,0,0.16666666666666663,0.11928104575163397
2789,"[22, 26, 31]",0.7156862745098039,0,0,0,0,0,0,0.16666666666666663,0.11928104575163397
2790,"[22, 27]",0.8333333333333334,0,0,0,0,0,0,0.16666666666666663,0.13888888888888887
2813,"[23, 25]",1.0,0,0,0,0,0,0,0.0,0.0
2814,"[23, 25, 26]",1.0,0,0,0,0,0,0,0.0,0.0
2815,"[23, 25, 27]",0.8762886597938144,0,0,0,0,0,0,0.12371134020618568,0.10840684451057508
2816,"[23, 25, 28]",0.7525773195876289,0,0,0,0,0,0,0.12371134020618568,0.09310234881496449
2817,"[23, 25, 29]",0.7525773195876289,0,0,0,0,0,0,0.12371134020618568,0.09310234881496449
2818,"[23, 25, 30]",0.7525773195876289,0,0,0,0,0,0,0.12371134020618568,0.09310234881496449
2819,"[23, 25, 31]",0.7525773195876289,0,0,0,0,0,0,0.12371134020618568,0.09310234881496449
2820,"[23, 26]",1.0,0,0,0,0,0,0,0.0,0.0
2821,"[23, 26, 27]",0.8762886597938144,0,0,0,0,0,0,0.12371134020618568,0.10840684451057508
2822,"[23, 26, 28]",0.7525773195876289,0,0,0,0,0,0,0.12371134020618568,0.09310234881496449
2823,"[23, 26, 29]",0.7525773195876289,0,0,0,0,0,0,0.12371134020618568,0.09310234881496449
2824,"[23, 26, 30]",0.7525773195876289,0,0,0,0,0,0,0.12371134020618568,0.09310234881496449
2825,"[23, 26, 31]",0.7525773195876289,0,0,0,0,0,0,0.12371134020618568,0.09310234881496449
2826,"[23, 27]",0.8762886597938144,0,0,0,0,0,0,0.12371134020618568,0.10840684451057508
2827,"[23, 27, 28]",0.7525773195876289,0,0,0,0,0,0,0.12371134020618568,0.09310234881496449
2828,"[23, 27, 29]",0.7525773195876289,0,0,0,0,0,0,0.12371134020618568,0.09310234881496449
2829,"[23, 27, 30]",0.7525773195876289,0,0,0,0,0,0,0.12371134020618568,0.09310234881496449
2830,"[23, 27, 31]",0.7525773195876289,0,0,0,0,0,0,0.12371134020618568,0.09310234881496449
2831,"[23, 28]",0.7525773195876289,0,0,0,0,0,0,0.12371134020618568,0.09310234881496449
2812,"[23, 24, 31]",0.7525773195876289,0,0,0,0,0,0,0.12371134020618568,0.09310234881496449
2811,"[23, 24, 30]",0.7525773195876289,0,0,0,0,0,0,0.12371134020618568,0.09310234881496449
2810,"[23, 24, 29]",0.7525773195876289,0,0,0,0,0,0,0.12371134020618568,0.09310234881496449
2799,"[22, 29]",0.7156862745098039,0,0,0,0,0,0,0.16666666666666663,0.11928104575163397
2791,"[22, 27, 28]",0.7156862745098039,0,0,0,0,0,0,0.16666666666666663,0.11928104575163397
2792,"[22, 27, 29]",0.7156862745098039,0,0,0,0,0,0,0.16666666666666663,0.11928104575163397
2793,"[22, 27, 30]",0.7156862745098039,0,0,0,0,0,0,0.16666666666666663,0.11928104575163397
2794,"[22, 27, 31]",0.7156862745098039,0,0,0,0,0,0,0.16666666666666663,0.11928104575163397
2795,"[22, 28]",0.7156862745098039,0,0,0,0,0,0,0.16666666666666663,0.11928104575163397
2796,"[22, 28, 29]",0.7156862745098039,0,0,0,0,0,0,0.16666666666666663,0.11928104575163397
2797,"[22, 28, 30]",0.7156862745098039,0,0,0,0,0,0,0.16666666666666663,0.11928104575163397
2798,"[22, 28, 31]",0.7156862745098039,0,0,0,0,0,0,0.16666666666666663,0.11928104575163397
2800,"[22, 29, 30]",0.7156862745098039,0,0,0,0,0,0,0.16666666666666663,0.11928104575163397
2809,"[23, 24, 28]",0.7525773195876289,0,0,0,0,0,0,0.12371134020618568,0.09310234881496449
2801,"[22, 29, 31]",0.7156862745098039,0,0,0,0,0,0,0.16666666666666663,0.11928104575163397
2802,"[22, 30]",0.7156862745098039,0,0,0,0,0,0,0.16666666666666663,0.11928104575163397
2803,"[22, 30, 31]",0.7156862745098039,0,0,0,0,0,0,0.16666666666666663,0.11928104575163397
2804,"[22, 31]",0.7156862745098039,0,0,0,0,0,0,0.16666666666666663,0.11928104575163397
2805,"[23, 24]",1.0,0,0,0,0,0,0,0.0,0.0
2806,"[23, 24, 25]",1.0,0,0,0,0,0,0,0.0,0.0
2807,"[23, 24, 26]",1.0,0,0,0,0,0,0,0.0,0.0
2808,"[23, 24, 27]",0.8762886597938144,0,0,0,0,0,0,0.12371134020618568,0.10840684451057508
2561,"[19, 20]",0.8888888888888888,0,0,0,0,0,0,0.06558641975308643,0.05829903978052127
2560,"[13, 31]",0.40331491712707185,0,0,0,0,0,0,0.5303867403314917,0.21391288422209334
2559,"[13, 30, 31]",0.40331491712707185,0,0,0,0,0,0,0.5303867403314917,0.21391288422209334
2309,"[11, 21, 31]",0.33640552995391704,0,0,0,0,0,0,0.6082949308755761,0.2046337785894795
2311,"[11, 22, 23]",0.4470046082949309,0,0,0,0,0,0,0.4845835906693904,0.21661109813332197
2312,"[11, 22, 24]",0.4470046082949309,0,0,0,0,0,0,0.4845835906693904,0.21661109813332197
2313,"[11, 22, 25]",0.4470046082949309,0,0,0,0,0,0,0.4845835906693904,0.21661109813332197
2314,"[11, 22, 26]",0.4470046082949309,0,0,0,0,0,0,0.4845835906693904,0.21661109813332197
2315,"[11, 22, 27]",0.391705069124424,0,0,0,0,0,0,0.6082949308755761,0.23827220794665424
2316,"[11, 22, 28]",0.33640552995391704,0,0,0,0,0,0,0.6082949308755761,0.2046337785894795
2317,"[11, 22, 29]",0.33640552995391704,0,0,0,0,0,0,0.6082949308755761,0.2046337785894795
2318,"[11, 22, 30]",0.33640552995391704,0,0,0,0,0,0,0.6082949308755761,0.2046337785894795
2319,"[11, 22, 31]",0.33640552995391704,0,0,0,0,0,0,0.6082949308755761,0.2046337785894795
2320,"[11, 23]",0.4470046082949309,0,0,0,0,0,0,0.4845835906693904,0.21661109813332197
2321,"[11, 23, 24]",0.4470046082949309,0,0,0,0,0,0,0.4845835906693904,0.21661109813332197
2322,"[11, 23, 25]",0.4470046082949309,0,0,0,0,0,0,0.4845835906693904,0.21661109813332197
2323,"[11, 23, 26]",0.4470046082949309,0,0,0,0,0,0,0.4845835906693904,0.21661109813332197
2324,"[11, 23, 27]",0.391705069124424,0,0,0,0,0,0,0.6082949308755761,0.23827220794665424
2325,"[11, 23, 28]",0.33640552995391704,0,0,0,0,0,0,0.6082949308755761,0.2046337785894795
2326,"[11, 23, 29]",0.33640552995391704,0,0,0,0,0,0,0.6082949308755761,0.2046337785894795
2327,"[11, 23, 30]",0.33640552995391704,0,0,0,0,0,0,0.6082949308755761,0.2046337785894795
2328,"[11, 23, 31]",0.33640552995391704,0,0,0,0,0,0,0.6082949308755761,0.2046337785894795
2329,"[11, 24]",0.4470046082949309,0,0,0,0,0,0,0.4845835906693904,0.21661109813332197
2310,"[11, 22]",0.4700460829493088,0,0,0,0,0,0,0.4339830042700714,0.2039920112237202
2308,"[11, 21, 30]",0.33640552995391704,0,0,0,0,0,0,0.6082949308755761,0.2046337785894795
2331,"[11, 24, 26]",0.4470046082949309,0,0,0,0,0,0,0.4845835906693904,0.21661109813332197
2307,"[11, 21, 29]",0.33640552995391704,0,0,0,0,0,0,0.6082949308755761,0.2046337785894795
2288,"[11, 20, 21]",0.6589861751152074,0,0,0,0,0,0,0.20270052528117044,0.1335768438488819
2289,"[11, 20, 22]",0.4700460829493088,0,0,0,0,0,0,0.4339830042700714,0.2039920112237202
2290,"[11, 20, 23]",0.4470046082949309,0,0,0,0,0,0,0.4845835906693904,0.21661109813332197
2291,"[11, 20, 24]",0.4470046082949309,0,0,0,0,0,0,0.4845835906693904,0.21661109813332197
2292,"[11, 20, 25]",0.4470046082949309,0,0,0,0,0,0,0.4845835906693904,0.21661109813332197
2293,"[11, 20, 26]",0.4470046082949309,0,0,0,0,0,0,0.4845835906693904,0.21661109813332197
2294,"[11, 20, 27]",0.391705069124424,0,0,0,0,0,0,0.6082949308755761,0.23827220794665424
2295,"[11, 20, 28]",0.33640552995391704,0,0,0,0,0,0,0.6082949308755761,0.2046337785894795
2296,"[11, 20, 29]",0.33640552995391704,0,0,0,0,0,0,0.6082949308755761,0.2046337785894795
2297,"[11, 20, 30]",0.33640552995391704,0,0,0,0,0,0,0.6082949308755761,0.2046337785894795
2298,"[11, 20, 31]",0.33640552995391704,0,0,0,0,0,0,0.6082949308755761,0.2046337785894795
2299,"[11, 21]",0.6589861751152074,0,0,0,0,0,0,0.20270052528117044,0.1335768438488819
2300,"[11, 21, 22]",0.4700460829493088,0,0,0,0,0,0,0.4339830042700714,0.2039920112237202
2301,"[11, 21, 23]",0.4470046082949309,0,0,0,0,0,0,0.4845835906693904,0.21661109813332197
2302,"[11, 21, 24]",0.4470046082949309,0,0,0,0,0,0,0.4845835906693904,0.21661109813332197
2303,"[11, 21, 25]",0.4470046082949309,0,0,0,0,0,0,0.4845835906693904,0.21661109813332197
2304,"[11, 21, 26]",0.4470046082949309,0,0,0,0,0,0,0.4845835906693904,0.21661109813332197
2305,"[11, 21, 27]",0.391705069124424,0,0,0,0,0,0,0.6082949308755761,0.23827220794665424
2306,"[11, 21, 28]",0.33640552995391704,0,0,0,0,0,0,0.6082949308755761,0.2046337785894795
2330,"[11, 24, 25]",0.4470046082949309,0,0,0,0,0,0,0.4845835906693904,0.21661109813332197
2332,"[11, 24, 27]",0.391705069124424,0,0,0,0,0,0,0.6082949308755761,0.23827220794665424
2558,"[13, 30]",0.40331491712707185,0,0,0,0,0,0,0.5303867403314917,0.21391288422209334
2355,"[11, 28]",0.33640552995391704,0,0,0,0,0,0,0.6082949308755761,0.2046337785894795
2357,"[11, 28, 30]",0.33640552995391704,0,0,0,0,0,0,0.6082949308755761,0.2046337785894795
2358,"[11, 28, 31]",0.33640552995391704,0,0,0,0,0,0,0.6082949308755761,0.2046337785894795
2359,"[11, 29]",0.33640552995391704,0,0,0,0,0,0,0.6082949308755761,0.2046337785894795
2360,"[11, 29, 30]",0.33640552995391704,0,0,0,0,0,0,0.6082949308755761,0.2046337785894795
2361,"[11, 29, 31]",0.33640552995391704,0,0,0,0,0,0,0.6082949308755761,0.2046337785894795
2362,"[11, 30]",0.33640552995391704,0,0,0,0,0,0,0.6082949308755761,0.2046337785894795
2363,"[11, 30, 31]",0.33640552995391704,0,0,0,0,0,0,0.6082949308755761,0.2046337785894795
2364,"[11, 31]",0.33640552995391704,0,0,0,0,0,0,0.6082949308755761,0.2046337785894795
2365,"[12, 13]",0.9378238341968912,0,0,0,0,0,0,0.02919875189648763,0.027383285457327777
2366,"[12, 13, 19]",0.8393782383419689,0,0,0,0,0,0,0.08427685025267068,0.07074015409809663
2367,"[12, 13, 20]",0.7461139896373057,0,0,0,0,0,0,0.1498632700057571,0.11181508228408821
2368,"[12, 13, 21]",0.7409326424870466,0,0,0,0,0,0,0.1539910866335737,0.11409702273886548
2369,"[12, 13, 22]",0.5284974093264249,0,0,0,0,0,0,0.38527356562247467,0.2036160813134322
2370,"[12, 13, 23]",0.5025906735751295,0,0,0,0,0,0,0.43587415202179364,0.21906628365862169
2371,"[12, 13, 24]",0.5025906735751295,0,0,0,0,0,0,0.43587415202179364,0.21906628365862169
2372,"[12, 13, 25]",0.5025906735751295,0,0,0,0,0,0,0.43587415202179364,0.21906628365862169
2373,"[12, 13, 26]",0.5025906735751295,0,0,0,0,0,0,0.43587415202179364,0.21906628365862169
2374,"[12, 13, 27]",0.44041450777202074,0,0,0,0,0,0,0.5595854922279793,0.24644956911594942
2375,"[12, 13, 28]",0.37823834196891193,0,0,0,0,0,0,0.5595854922279793,0.21165668877016833
2356,"[11, 28, 29]",0.33640552995391704,0,0,0,0,0,0,0.6082949308755761,0.2046337785894795
2354,"[11, 27, 31]",0.33640552995391704,0,0,0,0,0,0,0.6082949308755761,0.2046337785894795
2333,"[11, 24, 28]",0.33640552995391704,0,0,0,0,0,0,0.6082949308755761,0.2046337785894795
2353,"[11, 27, 30]",0.33640552995391704,0,0,0,0,0,0,0.6082949308755761,0.2046337785894795
2334,"[11, 24, 29]",0.33640552995391704,0,0,0,0,0,0,0.6082949308755761,0.2046337785894795
2335,"[11, 24, 30]",0.33640552995391704,0,0,0,0,0,0,0.6082949308755761,0.2046337785894795
2336,"[11, 24, 31]",0.33640552995391704,0,0,0,0,0,0,0.6082949308755761,0.2046337785894795
2337,"[11, 25]",0.4470046082949309,0,0,0,0,0,0,0.4845835906693904,0.21661109813332197
2338,"[11, 25, 26]",0.4470046082949309,0,0,0,0,0,0,0.4845835906693904,0.21661109813332197
2339,"[11, 25, 27]",0.391705069124424,0,0,0,0,0,0,0.6082949308755761,0.23827220794665424
2340,"[11, 25, 28]",0.33640552995391704,0,0,0,0,0,0,0.6082949308755761,0.2046337785894795
2341,"[11, 25, 29]",0.33640552995391704,0,0,0,0,0,0,0.6082949308755761,0.2046337785894795
2342,"[11, 25, 30]",0.33640552995391704,0,0,0,0,0,0,0.6082949308755761,0.2046337785894795
2343,"[11, 25, 31]",0.33640552995391704,0,0,0,0,0,0,0.6082949308755761,0.2046337785894795
2344,"[11, 26]",0.4470046082949309,0,0,0,0,0,0,0.4845835906693904,0.21661109813332197
2345,"[11, 26, 27]",0.391705069124424,0,0,0,0,0,0,0.6082949308755761,0.23827220794665424
2346,"[11, 26, 28]",0.33640552995391704,0,0,0,0,0,0,0.6082949308755761,0.2046337785894795
2347,"[11, 26, 29]",0.33640552995391704,0,0,0,0,0,0,0.6082949308755761,0.2046337785894795
2348,"[11, 26, 30]",0.33640552995391704,0,0,0,0,0,0,0.6082949308755761,0.2046337785894795
2349,"[11, 26, 31]",0.33640552995391704,0,0,0,0,0,0,0.6082949308755761,0.2046337785894795
2350,"[11, 27]",0.391705069124424,0,0,0,0,0,0,0.6082949308755761,0.23827220794665424
2351,"[11, 27, 28]",0.33640552995391704,0,0,0,0,0,0,0.6082949308755761,0.2046337785894795
2352,"[11, 27, 29]",0.33640552995391704,0,0,0,0,0,0,0.6082949308755761,0.2046337785894795
2287,"[11, 20]",0.663594470046083,0,0,0,0,0,0,0.19857270865335386,0.13177175136443758
2286,"[11, 19, 31]",0.33640552995391704,0,0,0,0,0,0,0.6082949308755761,0.2046337785894795
2285,"[11, 19, 30]",0.33640552995391704,0,0,0,0,0,0,0.6082949308755761,0.2046337785894795
2218,"[10, 25, 26]",0.4127659574468085,0,0,0,0,0,0,0.5145865321342398,0.21240380262562236
2220,"[10, 25, 28]",0.31063829787234043,0,0,0,0,0,0,0.6382978723404256,0.19827976459936625
2221,"[10, 25, 29]",0.31063829787234043,0,0,0,0,0,0,0.6382978723404256,0.19827976459936625
2222,"[10, 25, 30]",0.31063829787234043,0,0,0,0,0,0,0.6382978723404256,0.19827976459936625
2223,"[10, 25, 31]",0.31063829787234043,0,0,0,0,0,0,0.6382978723404256,0.19827976459936625
2224,"[10, 26]",0.4127659574468085,0,0,0,0,0,0,0.5145865321342398,0.21240380262562236
2225,"[10, 26, 27]",0.3617021276595745,0,0,0,0,0,0,0.6382978723404256,0.2308736985061114
2226,"[10, 26, 28]",0.31063829787234043,0,0,0,0,0,0,0.6382978723404256,0.19827976459936625
2227,"[10, 26, 29]",0.31063829787234043,0,0,0,0,0,0,0.6382978723404256,0.19827976459936625
2228,"[10, 26, 30]",0.31063829787234043,0,0,0,0,0,0,0.6382978723404256,0.19827976459936625
